id;name;lv;powerValue;ranking;card_star;card_lv;card_count;skill_lv
4738;robot04738;100;10000;4738;5;55;4;5
4739;robot04739;100;10000;4739;5;55;4;5
4740;robot04740;100;10000;4740;5;55;4;5
4741;robot04741;100;10000;4741;5;55;4;5
4742;robot04742;100;10000;4742;5;55;4;5
4743;robot04743;100;10000;4743;5;55;4;5
4744;robot04744;100;10000;4744;5;55;4;5
4745;robot04745;100;10000;4745;5;55;4;5
4746;robot04746;100;10000;4746;5;55;4;5
4747;robot04747;100;10000;4747;5;55;4;5
4748;robot04748;100;10000;4748;5;55;4;5
4749;robot04749;100;10000;4749;5;55;4;5
4750;robot04750;100;10000;4750;5;55;4;5
4751;robot04751;100;10000;4751;5;55;4;5
4752;robot04752;100;10000;4752;5;55;4;5
4753;robot04753;100;10000;4753;5;55;4;5
4754;robot04754;100;10000;4754;5;55;4;5
4755;robot04755;100;10000;4755;5;55;4;5
4756;robot04756;100;10000;4756;5;55;4;5
4757;robot04757;100;10000;4757;5;55;4;5
4758;robot04758;100;10000;4758;5;55;4;5
4759;robot04759;100;10000;4759;5;55;4;5
4760;robot04760;100;10000;4760;5;55;4;5
4761;robot04761;100;10000;4761;5;55;4;5
4762;robot04762;100;10000;4762;5;55;4;5
4763;robot04763;100;10000;4763;5;55;4;5
4764;robot04764;100;10000;4764;5;55;4;5
4765;robot04765;100;10000;4765;5;55;4;5
4766;robot04766;100;10000;4766;5;55;4;5
4767;robot04767;100;10000;4767;5;55;4;5
4768;robot04768;100;10000;4768;5;55;4;5
4769;robot04769;100;10000;4769;5;55;4;5
4770;robot04770;100;10000;4770;5;55;4;5
4771;robot04771;100;10000;4771;5;55;4;5
4772;robot04772;100;10000;4772;5;55;4;5
4773;robot04773;100;10000;4773;5;55;4;5
4774;robot04774;100;10000;4774;5;55;4;5
4775;robot04775;100;10000;4775;5;55;4;5
4776;robot04776;100;10000;4776;5;55;4;5
4777;robot04777;100;10000;4777;5;55;4;5
4778;robot04778;100;10000;4778;5;55;4;5
4779;robot04779;100;10000;4779;5;55;4;5
4780;robot04780;100;10000;4780;5;55;4;5
4781;robot04781;100;10000;4781;5;55;4;5
4782;robot04782;100;10000;4782;5;55;4;5
4783;robot04783;100;10000;4783;5;55;4;5
4784;robot04784;100;10000;4784;5;55;4;5
4785;robot04785;100;10000;4785;5;55;4;5
4786;robot04786;100;10000;4786;5;55;4;5
4787;robot04787;100;10000;4787;5;55;4;5
4788;robot04788;100;10000;4788;5;55;4;5
4789;robot04789;100;10000;4789;5;55;4;5
4790;robot04790;100;10000;4790;5;55;4;5
4791;robot04791;100;10000;4791;5;55;4;5
4792;robot04792;100;10000;4792;5;55;4;5
4793;robot04793;100;10000;4793;5;55;4;5
4794;robot04794;100;10000;4794;5;55;4;5
4795;robot04795;100;10000;4795;5;55;4;5
4796;robot04796;100;10000;4796;5;55;4;5
4797;robot04797;100;10000;4797;5;55;4;5
4798;robot04798;100;10000;4798;5;55;4;5
4799;robot04799;100;10000;4799;5;55;4;5
4800;robot04800;100;10000;4800;5;55;4;5
4801;robot04801;100;10000;4801;5;55;4;5
4802;robot04802;100;10000;4802;5;55;4;5
4803;robot04803;100;10000;4803;5;55;4;5
4804;robot04804;100;10000;4804;5;55;4;5
4805;robot04805;100;10000;4805;5;55;4;5
4806;robot04806;100;10000;4806;5;55;4;5
4807;robot04807;100;10000;4807;5;55;4;5
4808;robot04808;100;10000;4808;5;55;4;5
4809;robot04809;100;10000;4809;5;55;4;5
4810;robot04810;100;10000;4810;5;55;4;5
4811;robot04811;100;10000;4811;5;55;4;5
4812;robot04812;100;10000;4812;5;55;4;5
4813;robot04813;100;10000;4813;5;55;4;5
4814;robot04814;100;10000;4814;5;55;4;5
4815;robot04815;100;10000;4815;5;55;4;5
4816;robot04816;100;10000;4816;5;55;4;5
4817;robot04817;100;10000;4817;5;55;4;5
4818;robot04818;100;10000;4818;5;55;4;5
4819;robot04819;100;10000;4819;5;55;4;5
4820;robot04820;100;10000;4820;5;55;4;5
4821;robot04821;100;10000;4821;5;55;4;5
4822;robot04822;100;10000;4822;5;55;4;5
4823;robot04823;100;10000;4823;5;55;4;5
4824;robot04824;100;10000;4824;5;55;4;5
4825;robot04825;100;10000;4825;5;55;4;5
4826;robot04826;100;10000;4826;5;55;4;5
4827;robot04827;100;10000;4827;5;55;4;5
4828;robot04828;100;10000;4828;5;55;4;5
4829;robot04829;100;10000;4829;5;55;4;5
4830;robot04830;100;10000;4830;5;55;4;5
4831;robot04831;100;10000;4831;5;55;4;5
4832;robot04832;100;10000;4832;5;55;4;5
4833;robot04833;100;10000;4833;5;55;4;5
4834;robot04834;100;10000;4834;5;55;4;5
4835;robot04835;100;10000;4835;5;55;4;5
4836;robot04836;100;10000;4836;5;55;4;5
4837;robot04837;100;10000;4837;5;55;4;5
4838;robot04838;100;10000;4838;5;55;4;5
4839;robot04839;100;10000;4839;5;55;4;5
4840;robot04840;100;10000;4840;5;55;4;5
4841;robot04841;100;10000;4841;5;55;4;5
4842;robot04842;100;10000;4842;5;55;4;5
4843;robot04843;100;10000;4843;5;55;4;5
4844;robot04844;100;10000;4844;5;55;4;5
4845;robot04845;100;10000;4845;5;55;4;5
4846;robot04846;100;10000;4846;5;55;4;5
4847;robot04847;100;10000;4847;5;55;4;5
4848;robot04848;100;10000;4848;5;55;4;5
4849;robot04849;100;10000;4849;5;55;4;5
4850;robot04850;100;10000;4850;5;55;4;5
4851;robot04851;100;10000;4851;5;55;4;5
4852;robot04852;100;10000;4852;5;55;4;5
4853;robot04853;100;10000;4853;5;55;4;5
4854;robot04854;100;10000;4854;5;55;4;5
4855;robot04855;100;10000;4855;5;55;4;5
4856;robot04856;100;10000;4856;5;55;4;5
4857;robot04857;100;10000;4857;5;55;4;5
4858;robot04858;100;10000;4858;5;55;4;5
4859;robot04859;100;10000;4859;5;55;4;5
4860;robot04860;100;10000;4860;5;55;4;5
4861;robot04861;100;10000;4861;5;55;4;5
4862;robot04862;100;10000;4862;5;55;4;5
4863;robot04863;100;10000;4863;5;55;4;5
4864;robot04864;100;10000;4864;5;55;4;5
4865;robot04865;100;10000;4865;5;55;4;5
4866;robot04866;100;10000;4866;5;55;4;5
4867;robot04867;100;10000;4867;5;55;4;5
4868;robot04868;100;10000;4868;5;55;4;5
4869;robot04869;100;10000;4869;5;55;4;5
4870;robot04870;100;10000;4870;5;55;4;5
4871;robot04871;100;10000;4871;5;55;4;5
4872;robot04872;100;10000;4872;5;55;4;5
4873;robot04873;100;10000;4873;5;55;4;5
4874;robot04874;100;10000;4874;5;55;4;5
4875;robot04875;100;10000;4875;5;55;4;5
4876;robot04876;100;10000;4876;5;55;4;5
4877;robot04877;100;10000;4877;5;55;4;5
4878;robot04878;100;10000;4878;5;55;4;5
4879;robot04879;100;10000;4879;5;55;4;5
4880;robot04880;100;10000;4880;5;55;4;5
4881;robot04881;100;10000;4881;5;55;4;5
4882;robot04882;100;10000;4882;5;55;4;5
4883;robot04883;100;10000;4883;5;55;4;5
4884;robot04884;100;10000;4884;5;55;4;5
4885;robot04885;100;10000;4885;5;55;4;5
4886;robot04886;100;10000;4886;5;55;4;5
4887;robot04887;100;10000;4887;5;55;4;5
4888;robot04888;100;10000;4888;5;55;4;5
4889;robot04889;100;10000;4889;5;55;4;5
4890;robot04890;100;10000;4890;5;55;4;5
4891;robot04891;100;10000;4891;5;55;4;5
4892;robot04892;100;10000;4892;5;55;4;5
4893;robot04893;100;10000;4893;5;55;4;5
4894;robot04894;100;10000;4894;5;55;4;5
4895;robot04895;100;10000;4895;5;55;4;5
4896;robot04896;100;10000;4896;5;55;4;5
4897;robot04897;100;10000;4897;5;55;4;5
4898;robot04898;100;10000;4898;5;55;4;5
4899;robot04899;100;10000;4899;5;55;4;5
4900;robot04900;100;10000;4900;5;55;4;5
4901;robot04901;100;10000;4901;5;55;4;5
4902;robot04902;100;10000;4902;5;55;4;5
4903;robot04903;100;10000;4903;5;55;4;5
4904;robot04904;100;10000;4904;5;55;4;5
4905;robot04905;100;10000;4905;5;55;4;5
4906;robot04906;100;10000;4906;5;55;4;5
4907;robot04907;100;10000;4907;5;55;4;5
4908;robot04908;100;10000;4908;5;55;4;5
4909;robot04909;100;10000;4909;5;55;4;5
4910;robot04910;100;10000;4910;5;55;4;5
4911;robot04911;100;10000;4911;5;55;4;5
4912;robot04912;100;10000;4912;5;55;4;5
4913;robot04913;100;10000;4913;5;55;4;5
4914;robot04914;100;10000;4914;5;55;4;5
4915;robot04915;100;10000;4915;5;55;4;5
4916;robot04916;100;10000;4916;5;55;4;5
4917;robot04917;100;10000;4917;5;55;4;5
4918;robot04918;100;10000;4918;5;55;4;5
4919;robot04919;100;10000;4919;5;55;4;5
4920;robot04920;100;10000;4920;5;55;4;5
4921;robot04921;100;10000;4921;5;55;4;5
4922;robot04922;100;10000;4922;5;55;4;5
4923;robot04923;100;10000;4923;5;55;4;5
4924;robot04924;100;10000;4924;5;55;4;5
4925;robot04925;100;10000;4925;5;55;4;5
4926;robot04926;100;10000;4926;5;55;4;5
4927;robot04927;100;10000;4927;5;55;4;5
4928;robot04928;100;10000;4928;5;55;4;5
4929;robot04929;100;10000;4929;5;55;4;5
4930;robot04930;100;10000;4930;5;55;4;5
4931;robot04931;100;10000;4931;5;55;4;5
4932;robot04932;100;10000;4932;5;55;4;5
4933;robot04933;100;10000;4933;5;55;4;5
4934;robot04934;100;10000;4934;5;55;4;5
4935;robot04935;100;10000;4935;5;55;4;5
4936;robot04936;100;10000;4936;5;55;4;5
4937;robot04937;100;10000;4937;5;55;4;5
4938;robot04938;100;10000;4938;5;55;4;5
4939;robot04939;100;10000;4939;5;55;4;5
4940;robot04940;100;10000;4940;5;55;4;5
4941;robot04941;100;10000;4941;5;55;4;5
4942;robot04942;100;10000;4942;5;55;4;5
4943;robot04943;100;10000;4943;5;55;4;5
4944;robot04944;100;10000;4944;5;55;4;5
4945;robot04945;100;10000;4945;5;55;4;5
4946;robot04946;100;10000;4946;5;55;4;5
4947;robot04947;100;10000;4947;5;55;4;5
4948;robot04948;100;10000;4948;5;55;4;5
4949;robot04949;100;10000;4949;5;55;4;5
4950;robot04950;100;10000;4950;5;55;4;5
4951;robot04951;100;10000;4951;5;55;4;5
4952;robot04952;100;10000;4952;5;55;4;5
4953;robot04953;100;10000;4953;5;55;4;5
4954;robot04954;100;10000;4954;5;55;4;5
4955;robot04955;100;10000;4955;5;55;4;5
4956;robot04956;100;10000;4956;5;55;4;5
4957;robot04957;100;10000;4957;5;55;4;5
4958;robot04958;100;10000;4958;5;55;4;5
4959;robot04959;100;10000;4959;5;55;4;5
4960;robot04960;100;10000;4960;5;55;4;5
4961;robot04961;100;10000;4961;5;55;4;5
4962;robot04962;100;10000;4962;5;55;4;5
4963;robot04963;100;10000;4963;5;55;4;5
4964;robot04964;100;10000;4964;5;55;4;5
4965;robot04965;100;10000;4965;5;55;4;5
4966;robot04966;100;10000;4966;5;55;4;5
4967;robot04967;100;10000;4967;5;55;4;5
4968;robot04968;100;10000;4968;5;55;4;5
4969;robot04969;100;10000;4969;5;55;4;5
4970;robot04970;100;10000;4970;5;55;4;5
4971;robot04971;100;10000;4971;5;55;4;5
4972;robot04972;100;10000;4972;5;55;4;5
4973;robot04973;100;10000;4973;5;55;4;5
4974;robot04974;100;10000;4974;5;55;4;5
4975;robot04975;100;10000;4975;5;55;4;5
4976;robot04976;100;10000;4976;5;55;4;5
4977;robot04977;100;10000;4977;5;55;4;5
4978;robot04978;100;10000;4978;5;55;4;5
4979;robot04979;100;10000;4979;5;55;4;5
4980;robot04980;100;10000;4980;5;55;4;5
4981;robot04981;100;10000;4981;5;55;4;5
4982;robot04982;100;10000;4982;5;55;4;5
4983;robot04983;100;10000;4983;5;55;4;5
4984;robot04984;100;10000;4984;5;55;4;5
4985;robot04985;100;10000;4985;5;55;4;5
4986;robot04986;100;10000;4986;5;55;4;5
4987;robot04987;100;10000;4987;5;55;4;5
4988;robot04988;100;10000;4988;5;55;4;5
4989;robot04989;100;10000;4989;5;55;4;5
4990;robot04990;100;10000;4990;5;55;4;5
4991;robot04991;100;10000;4991;5;55;4;5
4992;robot04992;100;10000;4992;5;55;4;5
4993;robot04993;100;10000;4993;5;55;4;5
4994;robot04994;100;10000;4994;5;55;4;5
4995;robot04995;100;10000;4995;5;55;4;5
4996;robot04996;100;10000;4996;5;55;4;5
4997;robot04997;100;10000;4997;5;55;4;5
4998;robot04998;100;10000;4998;5;55;4;5
4999;robot04999;100;10000;4999;5;55;4;5
5000;robot05000;100;10000;5000;5;55;4;5
5001;robot05001;100;10000;5001;5;55;4;5
5002;robot05002;100;10000;5002;5;55;4;5
5003;robot05003;100;10000;5003;5;55;4;5
5004;robot05004;100;10000;5004;5;55;4;5
5005;robot05005;100;10000;5005;5;55;4;5
5006;robot05006;100;10000;5006;5;55;4;5
5007;robot05007;100;10000;5007;5;55;4;5
5008;robot05008;100;10000;5008;5;55;4;5
5009;robot05009;100;10000;5009;5;55;4;5
5010;robot05010;100;10000;5010;5;55;4;5
5011;robot05011;100;10000;5011;5;55;4;5
5012;robot05012;100;10000;5012;5;55;4;5
5013;robot05013;100;10000;5013;5;55;4;5
5014;robot05014;100;10000;5014;5;55;4;5
5015;robot05015;100;10000;5015;5;55;4;5
5016;robot05016;100;10000;5016;5;55;4;5
5017;robot05017;100;10000;5017;5;55;4;5
5018;robot05018;100;10000;5018;5;55;4;5
5019;robot05019;100;10000;5019;5;55;4;5
5020;robot05020;100;10000;5020;5;55;4;5
5021;robot05021;100;10000;5021;5;55;4;5
5022;robot05022;100;10000;5022;5;55;4;5
5023;robot05023;100;10000;5023;5;55;4;5
5024;robot05024;100;10000;5024;5;55;4;5
5025;robot05025;100;10000;5025;5;55;4;5
5026;robot05026;100;10000;5026;5;55;4;5
5027;robot05027;100;10000;5027;5;55;4;5
5028;robot05028;100;10000;5028;5;55;4;5
5029;robot05029;100;10000;5029;5;55;4;5
5030;robot05030;100;10000;5030;5;55;4;5
5031;robot05031;100;10000;5031;5;55;4;5
5032;robot05032;100;10000;5032;5;55;4;5
5033;robot05033;100;10000;5033;5;55;4;5
5034;robot05034;100;10000;5034;5;55;4;5
5035;robot05035;100;10000;5035;5;55;4;5
5036;robot05036;100;10000;5036;5;55;4;5
5037;robot05037;100;10000;5037;5;55;4;5
5038;robot05038;100;10000;5038;5;55;4;5
5039;robot05039;100;10000;5039;5;55;4;5
5040;robot05040;100;10000;5040;5;55;4;5
5041;robot05041;100;10000;5041;5;55;4;5
5042;robot05042;100;10000;5042;5;55;4;5
5043;robot05043;100;10000;5043;5;55;4;5
5044;robot05044;100;10000;5044;5;55;4;5
5045;robot05045;100;10000;5045;5;55;4;5
5046;robot05046;100;10000;5046;5;55;4;5
5047;robot05047;100;10000;5047;5;55;4;5
5048;robot05048;100;10000;5048;5;55;4;5
5049;robot05049;100;10000;5049;5;55;4;5
5050;robot05050;100;10000;5050;5;55;4;5
5051;robot05051;100;10000;5051;5;55;4;5
5052;robot05052;100;10000;5052;5;55;4;5
5053;robot05053;100;10000;5053;5;55;4;5
5054;robot05054;100;10000;5054;5;55;4;5
5055;robot05055;100;10000;5055;5;55;4;5
5056;robot05056;100;10000;5056;5;55;4;5
5057;robot05057;100;10000;5057;5;55;4;5
5058;robot05058;100;10000;5058;5;55;4;5
5059;robot05059;100;10000;5059;5;55;4;5
5060;robot05060;100;10000;5060;5;55;4;5
5061;robot05061;100;10000;5061;5;55;4;5
5062;robot05062;100;10000;5062;5;55;4;5
5063;robot05063;100;10000;5063;5;55;4;5
5064;robot05064;100;10000;5064;5;55;4;5
5065;robot05065;100;10000;5065;5;55;4;5
5066;robot05066;100;10000;5066;5;55;4;5
5067;robot05067;100;10000;5067;5;55;4;5
5068;robot05068;100;10000;5068;5;55;4;5
5069;robot05069;100;10000;5069;5;55;4;5
5070;robot05070;100;10000;5070;5;55;4;5
5071;robot05071;100;10000;5071;5;55;4;5
5072;robot05072;100;10000;5072;5;55;4;5
5073;robot05073;100;10000;5073;5;55;4;5
5074;robot05074;100;10000;5074;5;55;4;5
5075;robot05075;100;10000;5075;5;55;4;5
5076;robot05076;100;10000;5076;5;55;4;5
5077;robot05077;100;10000;5077;5;55;4;5
5078;robot05078;100;10000;5078;5;55;4;5
5079;robot05079;100;10000;5079;5;55;4;5
5080;robot05080;100;10000;5080;5;55;4;5
5081;robot05081;100;10000;5081;5;55;4;5
5082;robot05082;100;10000;5082;5;55;4;5
5083;robot05083;100;10000;5083;5;55;4;5
5084;robot05084;100;10000;5084;5;55;4;5
5085;robot05085;100;10000;5085;5;55;4;5
5086;robot05086;100;10000;5086;5;55;4;5
5087;robot05087;100;10000;5087;5;55;4;5
5088;robot05088;100;10000;5088;5;55;4;5
5089;robot05089;100;10000;5089;5;55;4;5
5090;robot05090;100;10000;5090;5;55;4;5
5091;robot05091;100;10000;5091;5;55;4;5
5092;robot05092;100;10000;5092;5;55;4;5
5093;robot05093;100;10000;5093;5;55;4;5
5094;robot05094;100;10000;5094;5;55;4;5
5095;robot05095;100;10000;5095;5;55;4;5
5096;robot05096;100;10000;5096;5;55;4;5
5097;robot05097;100;10000;5097;5;55;4;5
5098;robot05098;100;10000;5098;5;55;4;5
5099;robot05099;100;10000;5099;5;55;4;5
5100;robot05100;100;10000;5100;5;55;4;5
5101;robot05101;100;10000;5101;5;55;4;5
5102;robot05102;100;10000;5102;5;55;4;5
5103;robot05103;100;10000;5103;5;55;4;5
5104;robot05104;100;10000;5104;5;55;4;5
5105;robot05105;100;10000;5105;5;55;4;5
5106;robot05106;100;10000;5106;5;55;4;5
5107;robot05107;100;10000;5107;5;55;4;5
5108;robot05108;100;10000;5108;5;55;4;5
5109;robot05109;100;10000;5109;5;55;4;5
5110;robot05110;100;10000;5110;5;55;4;5
5111;robot05111;100;10000;5111;5;55;4;5
5112;robot05112;100;10000;5112;5;55;4;5
5113;robot05113;100;10000;5113;5;55;4;5
5114;robot05114;100;10000;5114;5;55;4;5
5115;robot05115;100;10000;5115;5;55;4;5
5116;robot05116;100;10000;5116;5;55;4;5
5117;robot05117;100;10000;5117;5;55;4;5
5118;robot05118;100;10000;5118;5;55;4;5
5119;robot05119;100;10000;5119;5;55;4;5
5120;robot05120;100;10000;5120;5;55;4;5
5121;robot05121;100;10000;5121;5;55;4;5
5122;robot05122;100;10000;5122;5;55;4;5
5123;robot05123;100;10000;5123;5;55;4;5
5124;robot05124;100;10000;5124;5;55;4;5
5125;robot05125;100;10000;5125;5;55;4;5
5126;robot05126;100;10000;5126;5;55;4;5
5127;robot05127;100;10000;5127;5;55;4;5
5128;robot05128;100;10000;5128;5;55;4;5
5129;robot05129;100;10000;5129;5;55;4;5
5130;robot05130;100;10000;5130;5;55;4;5
5131;robot05131;100;10000;5131;5;55;4;5
5132;robot05132;100;10000;5132;5;55;4;5
5133;robot05133;100;10000;5133;5;55;4;5
5134;robot05134;100;10000;5134;5;55;4;5
5135;robot05135;100;10000;5135;5;55;4;5
5136;robot05136;100;10000;5136;5;55;4;5
5137;robot05137;100;10000;5137;5;55;4;5
5138;robot05138;100;10000;5138;5;55;4;5
5139;robot05139;100;10000;5139;5;55;4;5
5140;robot05140;100;10000;5140;5;55;4;5
5141;robot05141;100;10000;5141;5;55;4;5
5142;robot05142;100;10000;5142;5;55;4;5
5143;robot05143;100;10000;5143;5;55;4;5
5144;robot05144;100;10000;5144;5;55;4;5
5145;robot05145;100;10000;5145;5;55;4;5
5146;robot05146;100;10000;5146;5;55;4;5
5147;robot05147;100;10000;5147;5;55;4;5
5148;robot05148;100;10000;5148;5;55;4;5
5149;robot05149;100;10000;5149;5;55;4;5
5150;robot05150;100;10000;5150;5;55;4;5
5151;robot05151;100;10000;5151;5;55;4;5
5152;robot05152;100;10000;5152;5;55;4;5
5153;robot05153;100;10000;5153;5;55;4;5
5154;robot05154;100;10000;5154;5;55;4;5
5155;robot05155;100;10000;5155;5;55;4;5
5156;robot05156;100;10000;5156;5;55;4;5
5157;robot05157;100;10000;5157;5;55;4;5
5158;robot05158;100;10000;5158;5;55;4;5
5159;robot05159;100;10000;5159;5;55;4;5
5160;robot05160;100;10000;5160;5;55;4;5
5161;robot05161;100;10000;5161;5;55;4;5
5162;robot05162;100;10000;5162;5;55;4;5
5163;robot05163;100;10000;5163;5;55;4;5
5164;robot05164;100;10000;5164;5;55;4;5
5165;robot05165;100;10000;5165;5;55;4;5
5166;robot05166;100;10000;5166;5;55;4;5
5167;robot05167;100;10000;5167;5;55;4;5
5168;robot05168;100;10000;5168;5;55;4;5
5169;robot05169;100;10000;5169;5;55;4;5
5170;robot05170;100;10000;5170;5;55;4;5
5171;robot05171;100;10000;5171;5;55;4;5
5172;robot05172;100;10000;5172;5;55;4;5
5173;robot05173;100;10000;5173;5;55;4;5
5174;robot05174;100;10000;5174;5;55;4;5
5175;robot05175;100;10000;5175;5;55;4;5
5176;robot05176;100;10000;5176;5;55;4;5
5177;robot05177;100;10000;5177;5;55;4;5
5178;robot05178;100;10000;5178;5;55;4;5
5179;robot05179;100;10000;5179;5;55;4;5
5180;robot05180;100;10000;5180;5;55;4;5
5181;robot05181;100;10000;5181;5;55;4;5
5182;robot05182;100;10000;5182;5;55;4;5
5183;robot05183;100;10000;5183;5;55;4;5
5184;robot05184;100;10000;5184;5;55;4;5
5185;robot05185;100;10000;5185;5;55;4;5
5186;robot05186;100;10000;5186;5;55;4;5
5187;robot05187;100;10000;5187;5;55;4;5
5188;robot05188;100;10000;5188;5;55;4;5
5189;robot05189;100;10000;5189;5;55;4;5
5190;robot05190;100;10000;5190;5;55;4;5
5191;robot05191;100;10000;5191;5;55;4;5
5192;robot05192;100;10000;5192;5;55;4;5
5193;robot05193;100;10000;5193;5;55;4;5
5194;robot05194;100;10000;5194;5;55;4;5
5195;robot05195;100;10000;5195;5;55;4;5
5196;robot05196;100;10000;5196;5;55;4;5
5197;robot05197;100;10000;5197;5;55;4;5
5198;robot05198;100;10000;5198;5;55;4;5
5199;robot05199;100;10000;5199;5;55;4;5
5200;robot05200;100;10000;5200;5;55;4;5
5201;robot05201;100;10000;5201;5;55;4;5
5202;robot05202;100;10000;5202;5;55;4;5
5203;robot05203;100;10000;5203;5;55;4;5
5204;robot05204;100;10000;5204;5;55;4;5
5205;robot05205;100;10000;5205;5;55;4;5
5206;robot05206;100;10000;5206;5;55;4;5
5207;robot05207;100;10000;5207;5;55;4;5
5208;robot05208;100;10000;5208;5;55;4;5
5209;robot05209;100;10000;5209;5;55;4;5
5210;robot05210;100;10000;5210;5;55;4;5
5211;robot05211;100;10000;5211;5;55;4;5
5212;robot05212;100;10000;5212;5;55;4;5
5213;robot05213;100;10000;5213;5;55;4;5
5214;robot05214;100;10000;5214;5;55;4;5
5215;robot05215;100;10000;5215;5;55;4;5
5216;robot05216;100;10000;5216;5;55;4;5
5217;robot05217;100;10000;5217;5;55;4;5
5218;robot05218;100;10000;5218;5;55;4;5
5219;robot05219;100;10000;5219;5;55;4;5
5220;robot05220;100;10000;5220;5;55;4;5
5221;robot05221;100;10000;5221;5;55;4;5
5222;robot05222;100;10000;5222;5;55;4;5
5223;robot05223;100;10000;5223;5;55;4;5
5224;robot05224;100;10000;5224;5;55;4;5
5225;robot05225;100;10000;5225;5;55;4;5
5226;robot05226;100;10000;5226;5;55;4;5
5227;robot05227;100;10000;5227;5;55;4;5
5228;robot05228;100;10000;5228;5;55;4;5
5229;robot05229;100;10000;5229;5;55;4;5
5230;robot05230;100;10000;5230;5;55;4;5
5231;robot05231;100;10000;5231;5;55;4;5
5232;robot05232;100;10000;5232;5;55;4;5
5233;robot05233;100;10000;5233;5;55;4;5
5234;robot05234;100;10000;5234;5;55;4;5
5235;robot05235;100;10000;5235;5;55;4;5
5236;robot05236;100;10000;5236;5;55;4;5
5237;robot05237;100;10000;5237;5;55;4;5
5238;robot05238;100;10000;5238;5;55;4;5
5239;robot05239;100;10000;5239;5;55;4;5
5240;robot05240;100;10000;5240;5;55;4;5
5241;robot05241;100;10000;5241;5;55;4;5
5242;robot05242;100;10000;5242;5;55;4;5
5243;robot05243;100;10000;5243;5;55;4;5
5244;robot05244;100;10000;5244;5;55;4;5
5245;robot05245;100;10000;5245;5;55;4;5
5246;robot05246;100;10000;5246;5;55;4;5
5247;robot05247;100;10000;5247;5;55;4;5
5248;robot05248;100;10000;5248;5;55;4;5
5249;robot05249;100;10000;5249;5;55;4;5
5250;robot05250;100;10000;5250;5;55;4;5
5251;robot05251;100;10000;5251;5;55;4;5
5252;robot05252;100;10000;5252;5;55;4;5
5253;robot05253;100;10000;5253;5;55;4;5
5254;robot05254;100;10000;5254;5;55;4;5
5255;robot05255;100;10000;5255;5;55;4;5
5256;robot05256;100;10000;5256;5;55;4;5
5257;robot05257;100;10000;5257;5;55;4;5
5258;robot05258;100;10000;5258;5;55;4;5
5259;robot05259;100;10000;5259;5;55;4;5
5260;robot05260;100;10000;5260;5;55;4;5
5261;robot05261;100;10000;5261;5;55;4;5
5262;robot05262;100;10000;5262;5;55;4;5
5263;robot05263;100;10000;5263;5;55;4;5
5264;robot05264;100;10000;5264;5;55;4;5
5265;robot05265;100;10000;5265;5;55;4;5
5266;robot05266;100;10000;5266;5;55;4;5
5267;robot05267;100;10000;5267;5;55;4;5
5268;robot05268;100;10000;5268;5;55;4;5
5269;robot05269;100;10000;5269;5;55;4;5
5270;robot05270;100;10000;5270;5;55;4;5
5271;robot05271;100;10000;5271;5;55;4;5
5272;robot05272;100;10000;5272;5;55;4;5
5273;robot05273;100;10000;5273;5;55;4;5
5274;robot05274;100;10000;5274;5;55;4;5
5275;robot05275;100;10000;5275;5;55;4;5
5276;robot05276;100;10000;5276;5;55;4;5
5277;robot05277;100;10000;5277;5;55;4;5
5278;robot05278;100;10000;5278;5;55;4;5
5279;robot05279;100;10000;5279;5;55;4;5
5280;robot05280;100;10000;5280;5;55;4;5
5281;robot05281;100;10000;5281;5;55;4;5
5282;robot05282;100;10000;5282;5;55;4;5
5283;robot05283;100;10000;5283;5;55;4;5
5284;robot05284;100;10000;5284;5;55;4;5
5285;robot05285;100;10000;5285;5;55;4;5
5286;robot05286;100;10000;5286;5;55;4;5
5287;robot05287;100;10000;5287;5;55;4;5
5288;robot05288;100;10000;5288;5;55;4;5
5289;robot05289;100;10000;5289;5;55;4;5
5290;robot05290;100;10000;5290;5;55;4;5
5291;robot05291;100;10000;5291;5;55;4;5
5292;robot05292;100;10000;5292;5;55;4;5
5293;robot05293;100;10000;5293;5;55;4;5
5294;robot05294;100;10000;5294;5;55;4;5
5295;robot05295;100;10000;5295;5;55;4;5
5296;robot05296;100;10000;5296;5;55;4;5
5297;robot05297;100;10000;5297;5;55;4;5
5298;robot05298;100;10000;5298;5;55;4;5
5299;robot05299;100;10000;5299;5;55;4;5
5300;robot05300;100;10000;5300;5;55;4;5
5301;robot05301;100;10000;5301;5;55;4;5
5302;robot05302;100;10000;5302;5;55;4;5
5303;robot05303;100;10000;5303;5;55;4;5
5304;robot05304;100;10000;5304;5;55;4;5
5305;robot05305;100;10000;5305;5;55;4;5
5306;robot05306;100;10000;5306;5;55;4;5
5307;robot05307;100;10000;5307;5;55;4;5
5308;robot05308;100;10000;5308;5;55;4;5
5309;robot05309;100;10000;5309;5;55;4;5
5310;robot05310;100;10000;5310;5;55;4;5
5311;robot05311;100;10000;5311;5;55;4;5
5312;robot05312;100;10000;5312;5;55;4;5
5313;robot05313;100;10000;5313;5;55;4;5
5314;robot05314;100;10000;5314;5;55;4;5
5315;robot05315;100;10000;5315;5;55;4;5
5316;robot05316;100;10000;5316;5;55;4;5
5317;robot05317;100;10000;5317;5;55;4;5
5318;robot05318;100;10000;5318;5;55;4;5
